iso3c,country,year,indicator,value
ITA,Italy,2008,NE.TRD.GNFS.ZS,54.214254895667104
ITA,Italy,2008,NY.GDP.MKTP.CD,2417508414187.19
ITA,Italy,2008,NE.EXP.GNFS.ZS,26.7427615964483
ITA,Italy,2008,NE.IMP.GNFS.ZS,27.4714932992188
ITA,Italy,2009,NE.TRD.GNFS.ZS,45.1414765721604
ITA,Italy,2009,NY.GDP.MKTP.CD,2209484319012.65
ITA,Italy,2009,NE.EXP.GNFS.ZS,22.2771595955525
ITA,Italy,2009,NE.IMP.GNFS.ZS,22.8643169766079
ITA,Italy,2010,NE.TRD.GNFS.ZS,51.6621118138339
ITA,Italy,2010,NY.GDP.MKTP.CD,2144936254535
ITA,Italy,2010,NE.EXP.GNFS.ZS,24.9186514223879
ITA,Italy,2010,NE.IMP.GNFS.ZS,26.743460391446
ITA,Italy,2011,NE.TRD.GNFS.ZS,54.4722149449288
ITA,Italy,2011,NY.GDP.MKTP.CD,2306974020278.21
ITA,Italy,2011,NE.EXP.GNFS.ZS,26.5629866543354
ITA,Italy,2011,NE.IMP.GNFS.ZS,27.9092282905933
ITA,Italy,2012,NE.TRD.GNFS.ZS,54.8844952702204
ITA,Italy,2012,NY.GDP.MKTP.CD,2097929495121.68
ITA,Italy,2012,NE.EXP.GNFS.ZS,27.9851870768453
ITA,Italy,2012,NE.IMP.GNFS.ZS,26.8993081933752
ITA,Italy,2013,NE.TRD.GNFS.ZS,54.0341846317499
ITA,Italy,2013,NY.GDP.MKTP.CD,2153225581941.46
ITA,Italy,2013,NE.EXP.GNFS.ZS,28.177442406394
ITA,Italy,2013,NE.IMP.GNFS.ZS,25.8567422253559
ITA,Italy,2014,NE.TRD.GNFS.ZS,54.4545299332032
ITA,Italy,2014,NY.GDP.MKTP.CD,2173255507985.84
ITA,Italy,2014,NE.EXP.GNFS.ZS,28.6224027363532
ITA,Italy,2014,NE.IMP.GNFS.ZS,25.83212719685
ITA,Italy,2015,NE.TRD.GNFS.ZS,55.4356858148221
ITA,Italy,2015,NY.GDP.MKTP.CD,1845428048839.1
ITA,Italy,2015,NE.EXP.GNFS.ZS,29.144111052532
ITA,Italy,2015,NE.IMP.GNFS.ZS,26.2915747622901
ITA,Italy,2016,NE.TRD.GNFS.ZS,54.4321467018313
ITA,Italy,2016,NY.GDP.MKTP.CD,1887111188176.93
ITA,Italy,2016,NE.EXP.GNFS.ZS,28.7987488919157
ITA,Italy,2016,NE.IMP.GNFS.ZS,25.6333978099156
ITA,Italy,2017,NE.TRD.GNFS.ZS,57.5829940274911
ITA,Italy,2017,NY.GDP.MKTP.CD,1970720904584.71
ITA,Italy,2017,NE.EXP.GNFS.ZS,30.1398859152774
ITA,Italy,2017,NE.IMP.GNFS.ZS,27.4431081122137
ITA,Italy,2018,NE.TRD.GNFS.ZS,59.2749835128154
ITA,Italy,2018,NY.GDP.MKTP.CD,2099435266458.67
ITA,Italy,2018,NE.EXP.GNFS.ZS,30.8135072735991
ITA,Italy,2018,NE.IMP.GNFS.ZS,28.4614762392164
ITA,Italy,2019,NE.TRD.GNFS.ZS,58.6941902594738
ITA,Italy,2019,NY.GDP.MKTP.CD,2019606796583.53
ITA,Italy,2019,NE.EXP.GNFS.ZS,30.9498739181942
ITA,Italy,2019,NE.IMP.GNFS.ZS,27.7443163412796
ITA,Italy,2020,NE.TRD.GNFS.ZS,53.9394839042764
ITA,Italy,2020,NY.GDP.MKTP.CD,1907481094079.23
ITA,Italy,2020,NE.EXP.GNFS.ZS,28.7258551870199
ITA,Italy,2020,NE.IMP.GNFS.ZS,25.2136287172564
ITA,Italy,2021,NE.TRD.GNFS.ZS,60.3019776202798
ITA,Italy,2021,NY.GDP.MKTP.CD,2179207773596.09
ITA,Italy,2021,NE.EXP.GNFS.ZS,31.1716088630092
ITA,Italy,2021,NE.IMP.GNFS.ZS,29.1303687572707
ITA,Italy,2022,NE.TRD.GNFS.ZS,72.0165023032697
ITA,Italy,2022,NY.GDP.MKTP.CD,2104067630319.46
ITA,Italy,2022,NE.EXP.GNFS.ZS,35.0991400412578
ITA,Italy,2022,NE.IMP.GNFS.ZS,36.9173622620119
ITA,Italy,2023,NE.TRD.GNFS.ZS,65.1028419441908
ITA,Italy,2023,NY.GDP.MKTP.CD,2316882296366.32
ITA,Italy,2023,NE.EXP.GNFS.ZS,33.3293695692309
ITA,Italy,2023,NE.IMP.GNFS.ZS,31.7734723749599
ITA,Italy,2024,NE.TRD.GNFS.ZS,62.5926144915658
ITA,Italy,2024,NY.GDP.MKTP.CD,2383435562458.12
ITA,Italy,2024,NE.EXP.GNFS.ZS,32.3350686402627
ITA,Italy,2024,NE.IMP.GNFS.ZS,30.2575458513031
ITA,Italy,2025,NE.TRD.GNFS.ZS,62.5232263591126
ITA,Italy,2025,NY.GDP.MKTP.CD,2551556954100.35
ITA,Italy,2025,NE.EXP.GNFS.ZS,32.2270197272539
ITA,Italy,2025,NE.IMP.GNFS.ZS,30.2962066318587
JPN,Japan,1995,NE.TRD.GNFS.ZS,16.1166693561401
JPN,Japan,1995,NY.GDP.MKTP.CD,5639649753985.77
JPN,Japan,1995,NE.EXP.GNFS.ZS,8.66938554832833
JPN,Japan,1995,NE.IMP.GNFS.ZS,7.44728380781174
JPN,Japan,1996,NE.TRD.GNFS.ZS,17.8974380473791
JPN,Japan,1996,NY.GDP.MKTP.CD,5021441618840.38
JPN,Japan,1996,NE.EXP.GNFS.ZS,9.13384321818787
JPN,Japan,1996,NE.IMP.GNFS.ZS,8.76359482919126
JPN,Japan,1997,NE.TRD.GNFS.ZS,19.4062642232127
JPN,Japan,1997,NY.GDP.MKTP.CD,4579780793431.57
JPN,Japan,1997,NE.EXP.GNFS.ZS,10.18568815896
JPN,Japan,1997,NE.IMP.GNFS.ZS,9.22057606425274
JPN,Japan,1998,NE.TRD.GNFS.ZS,18.7651112452697
JPN,Japan,1998,NY.GDP.MKTP.CD,4150359076370.48
JPN,Japan,1998,NE.EXP.GNFS.ZS,10.2438413853018
JPN,Japan,1998,NE.IMP.GNFS.ZS,8.5212698599679
JPN,Japan,1999,NE.TRD.GNFS.ZS,17.9207503513808
JPN,Japan,1999,NY.GDP.MKTP.CD,4688983449627.24
JPN,Japan,1999,NE.EXP.GNFS.ZS,9.69470355290166
JPN,Japan,1999,NE.IMP.GNFS.ZS,8.22604679847918
JPN,Japan,2000,NE.TRD.GNFS.ZS,19.2751936529389
JPN,Japan,2000,NY.GDP.MKTP.CD,5042381838343.44
JPN,Japan,2000,NE.EXP.GNFS.ZS,10.3098888690138
JPN,Japan,2000,NE.IMP.GNFS.ZS,8.96530478392506
JPN,Japan,2001,NE.TRD.GNFS.ZS,19.2772303804527
JPN,Japan,2001,NY.GDP.MKTP.CD,4438792748062.4
JPN,Japan,2001,NE.EXP.GNFS.ZS,9.9313252815504
JPN,Japan,2001,NE.IMP.GNFS.ZS,9.34590509890227
JPN,Japan,2002,NE.TRD.GNFS.ZS,20.1432481553025
JPN,Japan,2002,NY.GDP.MKTP.CD,4245946980572.3
JPN,Japan,2002,NE.EXP.GNFS.ZS,10.6941179299116
JPN,Japan,2002,NE.IMP.GNFS.ZS,9.44913022539082
JPN,Japan,2003,NE.TRD.GNFS.ZS,21.0750119103347
JPN,Japan,2003,NY.GDP.MKTP.CD,4573413206709.02
JPN,Japan,2003,NE.EXP.GNFS.ZS,11.3307927134025
JPN,Japan,2003,NE.IMP.GNFS.ZS,9.74421919693225
JPN,Japan,2004,NE.TRD.GNFS.ZS,23.4324185456932
JPN,Japan,2004,NY.GDP.MKTP.CD,4941485123806.53
JPN,Japan,2004,NE.EXP.GNFS.ZS,12.6608085791759
JPN,Japan,2004,NE.IMP.GNFS.ZS,10.7716099665173
JPN,Japan,2005,NE.TRD.GNFS.ZS,25.9909279228382
JPN,Japan,2005,NY.GDP.MKTP.CD,4875648486366.14
JPN,Japan,2005,NE.EXP.GNFS.ZS,13.6893610021266
JPN,Japan,2005,NE.IMP.GNFS.ZS,12.3015669207116
JPN,Japan,2006,NE.TRD.GNFS.ZS,29.714872929485
JPN,Japan,2006,NY.GDP.MKTP.CD,4648058930707.24
JPN,Japan,2006,NE.EXP.GNFS.ZS,15.4991989877277
JPN,Japan,2006,NE.IMP.GNFS.ZS,14.2156739417573
JPN,Japan,2007,NE.TRD.GNFS.ZS,32.4957200262739
JPN,Japan,2007,NY.GDP.MKTP.CD,4624670179654.96
JPN,Japan,2007,NE.EXP.GNFS.ZS,17.1190869291448
JPN,Japan,2007,NE.IMP.GNFS.ZS,15.3766330971291
JPN,Japan,2008,NE.TRD.GNFS.ZS,33.7738026089171
JPN,Japan,2008,NY.GDP.MKTP.CD,5160197175876.43
JPN,Japan,2008,NE.EXP.GNFS.ZS,17.0550818459886
JPN,Japan,2008,NE.IMP.GNFS.ZS,16.7187207629284
JPN,Japan,2009,NE.TRD.GNFS.ZS,24.1730393019729
JPN,Japan,2009,NY.GDP.MKTP.CD,5336765697589.29
JPN,Japan,2009,NE.EXP.GNFS.ZS,12.3084729966275
JPN,Japan,2009,NE.IMP.GNFS.ZS,11.8645663053454
JPN,Japan,2010,NE.TRD.GNFS.ZS,28.2400150860666
JPN,Japan,2010,NY.GDP.MKTP.CD,5811578109447.07
JPN,Japan,2010,NE.EXP.GNFS.ZS,14.7827379015469
JPN,Japan,2010,NE.IMP.GNFS.ZS,13.4572771845197
JPN,Japan,2011,NE.TRD.GNFS.ZS,29.9713853558472
JPN,Japan,2011,NY.GDP.MKTP.CD,6279422550218.7
JPN,Japan,2011,NE.EXP.GNFS.ZS,14.6645262221087
JPN,Japan,2011,NE.IMP.GNFS.ZS,15.3068591337385
JPN,Japan,2012,NE.TRD.GNFS.ZS,30.174299547803
JPN,Japan,2012,NY.GDP.MKTP.CD,6333803928787.76
JPN,Japan,2012,NE.EXP.GNFS.ZS,14.2739154583775
JPN,Japan,2012,NE.IMP.GNFS.ZS,15.9003840894255
JPN,Japan,2013,NE.TRD.GNFS.ZS,33.5913694460807
JPN,Japan,2013,NY.GDP.MKTP.CD,5272297037396.96
JPN,Japan,2013,NE.EXP.GNFS.ZS,15.6037090812555
JPN,Japan,2013,NE.IMP.GNFS.ZS,17.9876603648252
JPN,Japan,2014,NE.TRD.GNFS.ZS,36.7643250218282
JPN,Japan,2014,NY.GDP.MKTP.CD,4985763289560.81
JPN,Japan,2014,NE.EXP.GNFS.ZS,17.1078627742157
JPN,Japan,2014,NE.IMP.GNFS.ZS,19.6564622476125
JPN,Japan,2015,NE.TRD.GNFS.ZS,34.7276305886293
JPN,Japan,2015,NY.GDP.MKTP.CD,4534438580494.94
JPN,Japan,2015,NE.EXP.GNFS.ZS,17.0921099786159
JPN,Japan,2015,NE.IMP.GNFS.ZS,17.6355206100133
JPN,Japan,2016,NE.TRD.GNFS.ZS,30.6562793068554
JPN,Japan,2016,NY.GDP.MKTP.CD,5110357383254.44
JPN,Japan,2016,NE.EXP.GNFS.ZS,15.7223961123124
JPN,Japan,2016,NE.IMP.GNFS.ZS,14.933883194543
JPN,Japan,2017,NE.TRD.GNFS.ZS,33.6888336792782
JPN,Japan,2017,NY.GDP.MKTP.CD,5038231631660.71
JPN,Japan,2017,NE.EXP.GNFS.ZS,17.2158253394418
JPN,Japan,2017,NE.IMP.GNFS.ZS,16.4730083398364
JPN,Japan,2018,NE.TRD.GNFS.ZS,35.8035749582494
JPN,Japan,2018,NY.GDP.MKTP.CD,5154293721629.56
JPN,Japan,2018,NE.EXP.GNFS.ZS,17.9111434788682
JPN,Japan,2018,NE.IMP.GNFS.ZS,17.8924314793812
JPN,Japan,2019,NE.TRD.GNFS.ZS,34.3582972799989
JPN,Japan,2019,NY.GDP.MKTP.CD,5245755000479.03
JPN,Japan,2019,NE.EXP.GNFS.ZS,17.0377974181499
JPN,Japan,2019,NE.IMP.GNFS.ZS,17.320499861849
JPN,Japan,2020,NE.TRD.GNFS.ZS,30.5192226892273
JPN,Japan,2020,NY.GDP.MKTP.CD,5189197543645.38
JPN,Japan,2020,NE.EXP.GNFS.ZS,15.1286902986314
JPN,Japan,2020,NE.IMP.GNFS.ZS,15.3905323905959
JPN,Japan,2021,NE.TRD.GNFS.ZS,35.4253927340539
JPN,Japan,2021,NY.GDP.MKTP.CD,5225933520753.1
JPN,Japan,2021,NE.EXP.GNFS.ZS,17.4619853799579
JPN,Japan,2021,NE.IMP.GNFS.ZS,17.963407354096
JPN,Japan,2022,NE.TRD.GNFS.ZS,44.86063102004
JPN,Japan,2022,NY.GDP.MKTP.CD,4447976207314.78
JPN,Japan,2022,NE.EXP.GNFS.ZS,20.647867347033
JPN,Japan,2022,NE.IMP.GNFS.ZS,24.212763673007
JPN,Japan,2023,NE.TRD.GNFS.ZS,43.5950833802735
JPN,Japan,2023,NY.GDP.MKTP.CD,4384854269961.93
JPN,Japan,2023,NE.EXP.GNFS.ZS,21.0593101343597
JPN,Japan,2023,NE.IMP.GNFS.ZS,22.5357732459138
JPN,Japan,2024,NE.TRD.GNFS.ZS,44.8529388577573
JPN,Japan,2024,NY.GDP.MKTP.CD,4190008188358.57
JPN,Japan,2024,NE.EXP.GNFS.ZS,21.9799093698461
JPN,Japan,2024,NE.IMP.GNFS.ZS,22.8730294879112
JPN,Japan,2025,NY.GDP.MKTP.CD,4435162999976.94
KOR,"Korea, Rep.",1995,NE.TRD.GNFS.ZS,51.3967337856387
KOR,"Korea, Rep.",1995,NY.GDP.MKTP.CD,586286469400.665
KOR,"Korea, Rep.",1995,NE.EXP.GNFS.ZS,25.0908528792617
KOR,"Korea, Rep.",1995,NE.IMP.GNFS.ZS,26.305880906377
KOR,"Korea, Rep.",1996,NE.TRD.GNFS.ZS,51.6134521171463
KOR,"Korea, Rep.",1996,NY.GDP.MKTP.CD,631196863758.281
KOR,"Korea, Rep.",1996,NE.EXP.GNFS.ZS,24.1509711908027
KOR,"Korea, Rep.",1996,NE.IMP.GNFS.ZS,27.4624809263436
KOR,"Korea, Rep.",1997,NE.TRD.GNFS.ZS,55.894947743273
KOR,"Korea, Rep.",1997,NY.GDP.MKTP.CD,589202526424.141
KOR,"Korea, Rep.",1997,NE.EXP.GNFS.ZS,27.4728903732725
KOR,"Korea, Rep.",1997,NE.IMP.GNFS.ZS,28.4220573700005
KOR,"Korea, Rep.",1998,NE.TRD.GNFS.ZS,66.3289851108207
KOR,"Korea, Rep.",1998,NY.GDP.MKTP.CD,397297216492.19
KOR,"Korea, Rep.",1998,NE.EXP.GNFS.ZS,38.2368909900718
KOR,"Korea, Rep.",1998,NE.IMP.GNFS.ZS,28.0920941207489
KOR,"Korea, Rep.",1999,NE.TRD.GNFS.ZS,57.8948578896383
KOR,"Korea, Rep.",1999,NY.GDP.MKTP.CD,515697079289.011
KOR,"Korea, Rep.",1999,NE.EXP.GNFS.ZS,31.5122613381554
KOR,"Korea, Rep.",1999,NE.IMP.GNFS.ZS,26.3825965514828
KOR,"Korea, Rep.",2000,NE.TRD.GNFS.ZS,64.0588155729056
KOR,"Korea, Rep.",2000,NY.GDP.MKTP.CD,597487173479.109
KOR,"Korea, Rep.",2000,NE.EXP.GNFS.ZS,32.8643016483147
KOR,"Korea, Rep.",2000,NE.IMP.GNFS.ZS,31.1945139245909
KOR,"Korea, Rep.",2001,NE.TRD.GNFS.ZS,60.4277386641693
KOR,"Korea, Rep.",2001,NY.GDP.MKTP.CD,567564806235.441
KOR,"Korea, Rep.",2001,NE.EXP.GNFS.ZS,30.8628730280238
KOR,"Korea, Rep.",2001,NE.IMP.GNFS.ZS,29.5648656361455
KOR,"Korea, Rep.",2002,NE.TRD.GNFS.ZS,56.6688767960273
KOR,"Korea, Rep.",2002,NY.GDP.MKTP.CD,650014391470.21
KOR,"Korea, Rep.",2002,NE.EXP.GNFS.ZS,28.869081069037
KOR,"Korea, Rep.",2002,NE.IMP.GNFS.ZS,27.7997957269903
KOR,"Korea, Rep.",2003,NE.TRD.GNFS.ZS,59.4242945541732
KOR,"Korea, Rep.",2003,NY.GDP.MKTP.CD,728516494684.269
KOR,"Korea, Rep.",2003,NE.EXP.GNFS.ZS,30.4447497818826
KOR,"Korea, Rep.",2003,NE.IMP.GNFS.ZS,28.9795447722905
KOR,"Korea, Rep.",2004,NE.TRD.GNFS.ZS,67.9270638751076
KOR,"Korea, Rep.",2004,NY.GDP.MKTP.CD,823251107638.814
KOR,"Korea, Rep.",2004,NE.EXP.GNFS.ZS,35.6099304973786
KOR,"Korea, Rep.",2004,NE.IMP.GNFS.ZS,32.317133377729
KOR,"Korea, Rep.",2005,NE.TRD.GNFS.ZS,66.1695148242697
KOR,"Korea, Rep.",2005,NY.GDP.MKTP.CD,971740329983.878
KOR,"Korea, Rep.",2005,NE.EXP.GNFS.ZS,34.1271966602876
KOR,"Korea, Rep.",2005,NE.IMP.GNFS.ZS,32.0423181639821
KOR,"Korea, Rep.",2006,NE.TRD.GNFS.ZS,68.3749509402263
KOR,"Korea, Rep.",2006,NY.GDP.MKTP.CD,1095175538508.19
KOR,"Korea, Rep.",2006,NE.EXP.GNFS.ZS,34.4457182771661
KOR,"Korea, Rep.",2006,NE.IMP.GNFS.ZS,33.9292326630601
KOR,"Korea, Rep.",2007,NE.TRD.GNFS.ZS,71.3239614988013
KOR,"Korea, Rep.",2007,NY.GDP.MKTP.CD,1220911904593.06
KOR,"Korea, Rep.",2007,NE.EXP.GNFS.ZS,36.0414909532161
KOR,"Korea, Rep.",2007,NE.IMP.GNFS.ZS,35.2824705455852
KOR,"Korea, Rep.",2008,NE.TRD.GNFS.ZS,92.0833544961819
KOR,"Korea, Rep.",2008,NY.GDP.MKTP.CD,1091580692542.34
KOR,"Korea, Rep.",2008,NE.EXP.GNFS.ZS,45.8471508377288
KOR,"Korea, Rep.",2008,NE.IMP.GNFS.ZS,46.2362036584532
KOR,"Korea, Rep.",2009,NE.TRD.GNFS.ZS,83.1246099057162
KOR,"Korea, Rep.",2009,NY.GDP.MKTP.CD,983065242417.36
KOR,"Korea, Rep.",2009,NE.EXP.GNFS.ZS,43.5106195264818
KOR,"Korea, Rep.",2009,NE.IMP.GNFS.ZS,39.6139903792344
KOR,"Korea, Rep.",2010,NE.TRD.GNFS.ZS,88.0278677123124
KOR,"Korea, Rep.",2010,NY.GDP.MKTP.CD,1192830015737.68
KOR,"Korea, Rep.",2010,NE.EXP.GNFS.ZS,45.2718606886955
KOR,"Korea, Rep.",2010,NE.IMP.GNFS.ZS,42.7560070236169
KOR,"Korea, Rep.",2011,NE.TRD.GNFS.ZS,101.68061646213
KOR,"Korea, Rep.",2011,NY.GDP.MKTP.CD,1307103477219.1
KOR,"Korea, Rep.",2011,NE.EXP.GNFS.ZS,51.2813207677942
KOR,"Korea, Rep.",2011,NE.IMP.GNFS.ZS,50.3992956943359
KOR,"Korea, Rep.",2012,NE.TRD.GNFS.ZS,101.51727207905
KOR,"Korea, Rep.",2012,NY.GDP.MKTP.CD,1335343586437.67
KOR,"Korea, Rep.",2012,NE.EXP.GNFS.ZS,52.0235312085188
KOR,"Korea, Rep.",2012,NE.IMP.GNFS.ZS,49.4937408705314
KOR,"Korea, Rep.",2013,NE.TRD.GNFS.ZS,94.1675235855873
KOR,"Korea, Rep.",2013,NY.GDP.MKTP.CD,1434669686501.84
KOR,"Korea, Rep.",2013,NE.EXP.GNFS.ZS,49.2338591040691
KOR,"Korea, Rep.",2013,NE.IMP.GNFS.ZS,44.9336644815181
KOR,"Korea, Rep.",2014,NE.TRD.GNFS.ZS,86.9342577972039
KOR,"Korea, Rep.",2014,NY.GDP.MKTP.CD,1556252422020.44
KOR,"Korea, Rep.",2014,NE.EXP.GNFS.ZS,45.7876203673052
KOR,"Korea, Rep.",2014,NE.IMP.GNFS.ZS,41.1466374298986
KOR,"Korea, Rep.",2015,NE.TRD.GNFS.ZS,75.3881774564907
KOR,"Korea, Rep.",2015,NY.GDP.MKTP.CD,1539212301135.55
KOR,"Korea, Rep.",2015,NE.EXP.GNFS.ZS,40.9681314540182
KOR,"Korea, Rep.",2015,NE.IMP.GNFS.ZS,34.4200460024725
KOR,"Korea, Rep.",2016,NE.TRD.GNFS.ZS,69.8997221316919
KOR,"Korea, Rep.",2016,NY.GDP.MKTP.CD,1579150518945.44
KOR,"Korea, Rep.",2016,NE.EXP.GNFS.ZS,38.1129875583911
KOR,"Korea, Rep.",2016,NE.IMP.GNFS.ZS,31.7867345733008
KOR,"Korea, Rep.",2017,NE.TRD.GNFS.ZS,73.1921408264016
KOR,"Korea, Rep.",2017,NY.GDP.MKTP.CD,1710196756713.17
KOR,"Korea, Rep.",2017,NE.EXP.GNFS.ZS,38.8488899920532
KOR,"Korea, Rep.",2017,NE.IMP.GNFS.ZS,34.3432508343484
KOR,"Korea, Rep.",2018,NE.TRD.GNFS.ZS,74.7075162140824
KOR,"Korea, Rep.",2018,NY.GDP.MKTP.CD,1824251454306.83
KOR,"Korea, Rep.",2018,NE.EXP.GNFS.ZS,39.4523497931837
KOR,"Korea, Rep.",2018,NE.IMP.GNFS.ZS,35.2551664208987
KOR,"Korea, Rep.",2019,NE.TRD.GNFS.ZS,71.4470632403511
KOR,"Korea, Rep.",2019,NY.GDP.MKTP.CD,1751045752054.63
KOR,"Korea, Rep.",2019,NE.EXP.GNFS.ZS,37.0413266370488
KOR,"Korea, Rep.",2019,NE.IMP.GNFS.ZS,34.4057366033023
KOR,"Korea, Rep.",2020,NE.TRD.GNFS.ZS,65.544957860621
KOR,"Korea, Rep.",2020,NY.GDP.MKTP.CD,1744070276373.34
KOR,"Korea, Rep.",2020,NE.EXP.GNFS.ZS,34.6152001987888
KOR,"Korea, Rep.",2020,NE.IMP.GNFS.ZS,30.9297576618322
KOR,"Korea, Rep.",2021,NE.TRD.GNFS.ZS,75.3063047610912
KOR,"Korea, Rep.",2021,NY.GDP.MKTP.CD,1942313560965.9
KOR,"Korea, Rep.",2021,NE.EXP.GNFS.ZS,39.3388192669479
KOR,"Korea, Rep.",2021,NE.IMP.GNFS.ZS,35.9674854941434
KOR,"Korea, Rep.",2022,NE.TRD.GNFS.ZS,90.5851475278549
KOR,"Korea, Rep.",2022,NY.GDP.MKTP.CD,1799363116866.52
KOR,"Korea, Rep.",2022,NE.EXP.GNFS.ZS,45.294860984133
KOR,"Korea, Rep.",2022,NE.IMP.GNFS.ZS,45.2902865437219
KOR,"Korea, Rep.",2023,NE.TRD.GNFS.ZS,82.2580090716629
KOR,"Korea, Rep.",2023,NY.GDP.MKTP.CD,1844800934391.54
KOR,"Korea, Rep.",2023,NE.EXP.GNFS.ZS,41.3214807367697
KOR,"Korea, Rep.",2023,NE.IMP.GNFS.ZS,40.9365283348931
KOR,"Korea, Rep.",2024,NE.TRD.GNFS.ZS,84.6424951192038
KOR,"Korea, Rep.",2024,NY.GDP.MKTP.CD,1875388209406.8
KOR,"Korea, Rep.",2024,NE.EXP.GNFS.ZS,44.3582383593234
KOR,"Korea, Rep.",2024,NE.IMP.GNFS.ZS,40.2842567598803
KOR,"Korea, Rep.",2025,NE.TRD.GNFS.ZS,86.3616006442431
KOR,"Korea, Rep.",2025,NY.GDP.MKTP.CD,1872374961553.15
KOR,"Korea, Rep.",2025,NE.EXP.GNFS.ZS,45.7630385215931
KOR,"Korea, Rep.",2025,NE.IMP.GNFS.ZS,40.5985621226499
RUS,Russian Federation,1995,NE.TRD.GNFS.ZS,55.1829054657257
RUS,Russian Federation,1995,NY.GDP.MKTP.CD,395537185734.854
RUS,Russian Federation,1995,NE.EXP.GNFS.ZS,29.2890113495619
RUS,Russian Federation,1995,NE.IMP.GNFS.ZS,25.8938941161638
RUS,Russian Federation,1996,NE.TRD.GNFS.ZS,47.922500819419
RUS,Russian Federation,1996,NY.GDP.MKTP.CD,391724890744.498
RUS,Russian Federation,1996,NE.EXP.GNFS.ZS,26.0729881302908
RUS,Russian Federation,1996,NE.IMP.GNFS.ZS,21.8495126891282
RUS,Russian Federation,1997,NE.TRD.GNFS.ZS,47.2569214100748
RUS,Russian Federation,1997,NY.GDP.MKTP.CD,404928954191.876
RUS,Russian Federation,1997,NE.EXP.GNFS.ZS,24.7298415292289
RUS,Russian Federation,1997,NE.IMP.GNFS.ZS,22.527079880846
RUS,Russian Federation,1998,NE.TRD.GNFS.ZS,55.7722532849766
RUS,Russian Federation,1998,NY.GDP.MKTP.CD,270955486862.442
RUS,Russian Federation,1998,NE.EXP.GNFS.ZS,31.22120547318
RUS,Russian Federation,1998,NE.IMP.GNFS.ZS,24.5510478117966
RUS,Russian Federation,1999,NE.TRD.GNFS.ZS,69.393281498812
RUS,Russian Federation,1999,NY.GDP.MKTP.CD,195907128350.934
RUS,Russian Federation,1999,NE.EXP.GNFS.ZS,43.2199685128244
RUS,Russian Federation,1999,NE.IMP.GNFS.ZS,26.1733129859875
RUS,Russian Federation,2000,NE.TRD.GNFS.ZS,68.0939070373555
RUS,Russian Federation,2000,NY.GDP.MKTP.CD,259710142196.943
RUS,Russian Federation,2000,NE.EXP.GNFS.ZS,44.0604413055146
RUS,Russian Federation,2000,NE.IMP.GNFS.ZS,24.0334657318409
RUS,Russian Federation,2001,NE.TRD.GNFS.ZS,61.1108586644206
RUS,Russian Federation,2001,NY.GDP.MKTP.CD,306602070620.5
RUS,Russian Federation,2001,NE.EXP.GNFS.ZS,36.8934935960337
RUS,Russian Federation,2001,NE.IMP.GNFS.ZS,24.2173650683869
RUS,Russian Federation,2002,NE.TRD.GNFS.ZS,59.6454457319607
RUS,Russian Federation,2002,NY.GDP.MKTP.CD,345470494417.863
RUS,Russian Federation,2002,NE.EXP.GNFS.ZS,35.2125940630626
RUS,Russian Federation,2002,NE.IMP.GNFS.ZS,24.432851668898
RUS,Russian Federation,2003,NE.TRD.GNFS.ZS,59.1282690076014
RUS,Russian Federation,2003,NY.GDP.MKTP.CD,430347420184.885
RUS,Russian Federation,2003,NE.EXP.GNFS.ZS,35.2499817757806
RUS,Russian Federation,2003,NE.IMP.GNFS.ZS,23.8782872318208
RUS,Russian Federation,2004,NE.TRD.GNFS.ZS,56.5818523984055
RUS,Russian Federation,2004,NY.GDP.MKTP.CD,591016690732.385
RUS,Russian Federation,2004,NE.EXP.GNFS.ZS,34.4178910554597
RUS,Russian Federation,2004,NE.IMP.GNFS.ZS,22.1639613429458
RUS,Russian Federation,2005,NE.TRD.GNFS.ZS,56.7132484905422
RUS,Russian Federation,2005,NY.GDP.MKTP.CD,764015973481.11
RUS,Russian Federation,2005,NE.EXP.GNFS.ZS,35.2030659651181
RUS,Russian Federation,2005,NE.IMP.GNFS.ZS,21.5101825254241
RUS,Russian Federation,2006,NE.TRD.GNFS.ZS,54.733401867266
RUS,Russian Federation,2006,NY.GDP.MKTP.CD,989932071352.543
RUS,Russian Federation,2006,NE.EXP.GNFS.ZS,33.7304754439762
RUS,Russian Federation,2006,NE.IMP.GNFS.ZS,21.0029264232898
RUS,Russian Federation,2007,NE.TRD.GNFS.ZS,51.7061227454606
RUS,Russian Federation,2007,NY.GDP.MKTP.CD,1299703478481.65
RUS,Russian Federation,2007,NE.EXP.GNFS.ZS,30.164060484537
RUS,Russian Federation,2007,NE.IMP.GNFS.ZS,21.5420622609236
RUS,Russian Federation,2008,NE.TRD.GNFS.ZS,53.3824660408908
RUS,Russian Federation,2008,NY.GDP.MKTP.CD,1660848058303.11
RUS,Russian Federation,2008,NE.EXP.GNFS.ZS,31.3095603335689
RUS,Russian Federation,2008,NE.IMP.GNFS.ZS,22.072905707322
RUS,Russian Federation,2009,NE.TRD.GNFS.ZS,48.4350610278181
RUS,Russian Federation,2009,NY.GDP.MKTP.CD,1222645900055.7
RUS,Russian Federation,2009,NE.EXP.GNFS.ZS,27.9381012041521
RUS,Russian Federation,2009,NE.IMP.GNFS.ZS,20.496959823666
